Date,r_price,Event,Positive Event,Negative Event
2017-06-18,-0.04043744774506648,0,0,0
2017-06-19,0.01651534637871852,0,0,0
2017-06-20,0.05843020645858442,0,0,0
2017-06-21,-0.02212712925138408,0,0,0
2017-06-22,0.002906737988745471,0,0,0
2017-06-23,0.004698826230961247,0,0,0
2017-06-24,-0.04456520276795001,0,0,0
2017-06-25,-0.004422162783442844,0,0,0
2017-06-26,-0.04659046120471584,0,0,0
2017-06-27,0.01719514996431155,0,0,0
2017-06-28,0.01726716579303282,0,0,0
2017-06-29,-0.005355674278087154,0,0,0
2017-06-30,-0.02807858293851095,0,0,0
2017-07-01,-0.02066077480723031,0,0,0
2017-07-02,0.03175713399423648,0,0,0
2017-07-03,0.02283356921317923,0,0,0
2017-07-04,0.01321716213916186,0,0,0
2017-07-05,-0.00144810896954034,0,0,0
2017-07-06,0.002088598992792995,0,0,0
2017-07-07,-0.04040161644369026,0,0,0
2017-07-08,0.02128349314273684,0,0,0
2017-07-09,-0.01730643306346442,0,0,0
2017-07-10,-0.06379808839766729,1,0,1
2017-07-11,-0.004072149887534773,0,0,0
2017-07-12,0.01409707456274217,0,0,0
2017-07-13,-0.009684141257093468,0,0,0
2017-07-14,-0.05905961548499179,0,0,0
2017-07-15,-0.0917756681310871,0,0,0
2017-07-16,-0.05363990855895616,0,0,0
2017-07-17,0.1238988507676243,1,1,0
2017-07-18,0.05468407074854549,0,0,0
2017-07-19,-0.01278511315656376,0,0,0
2017-07-20,0.1958868907333816,0,0,0
2017-07-21,-0.04009835281993779,0,0,0
2017-07-22,0.05285545313466981,0,0,0
2017-07-23,-0.02556861160629397,0,0,0
2017-07-24,0.007201650302415007,0,0,0
2017-07-25,-0.07062042603047575,0,0,0
2017-07-26,-0.02222796372061951,0,0,0
2017-07-27,0.05510650455565404,0,0,0
2017-07-28,0.05485247709293183,0,0,0
2017-07-29,-0.0285317512487172,0,0,0
2017-07-30,0.007406536516993118,0,0,0
2017-07-31,0.04671256394065201,0,0,0
2017-08-01,-0.04764712354163941,0,0,0
2017-08-02,-0.01468595907384169,0,0,0
2017-08-03,0.02904822051632331,0,0,0
2017-08-04,0.02437465042763531,0,0,0
2017-08-05,0.1287904493222788,0,0,0
2017-08-06,-0.01473177132881201,0,0,0
2017-08-07,0.05102420669368504,0,0,0
2017-08-08,0.01588302140235407,0,0,0
2017-08-09,-0.02360238613001031,0,0,0
2017-08-10,0.01104911940862822,0,0,0
2017-08-11,0.05619614813940334,0,0,0
2017-08-12,0.06455092023798274,0,0,0
2017-08-13,0.05705308505911497,0,0,0
2017-08-14,0.03718972358418767,0,0,0
2017-08-15,-0.006339124914279393,0,0,0
2017-08-16,0.02692787880691696,0,0,0
2017-08-17,0.005698292746921013,0,0,0
2017-08-18,-0.04514555199220226,0,0,0
2017-08-19,0.004267972873601977,0,0,0
2017-08-20,-0.02808887673278911,0,0,0
2017-08-21,-0.01663215917224429,0,0,0
2017-08-22,0.0184270088533332,0,0,0
2017-08-23,0.01502066666262034,0,0,0
2017-08-24,0.02384875849482439,0,0,0
2017-08-25,0.007793071280079993,0,0,0
2017-08-26,-0.01835325819469088,0,0,0
2017-08-27,-0.001709866304094335,0,0,0
2017-08-28,0.02394869968775139,0,0,0
2017-08-29,0.04131001749167578,0,0,0
2017-08-30,0.03570907170543836,0,0,0
2017-08-31,0.03222397189914974,0,0,0
2017-09-01,0.0335077736020302,0,0,0
2017-09-02,-0.06511898458549972,0,0,0
2017-09-03,0.01651230413639265,0,0,0
2017-09-04,-0.07048493466151304,0,0,0
2017-09-05,0.02982297421013222,0,0,0
2017-09-06,0.03194357337846603,0,0,0
2017-09-07,-0.001619254049660316,0,0,0
2017-09-08,-0.06758182851381064,0,0,0
2017-09-09,-0.009284196351631684,0,0,0
2017-09-10,-0.02696249088113469,0,0,0
2017-09-11,0.007788173434194264,0,0,0
2017-09-12,-0.008201638081448036,0,0,0
2017-09-13,-0.06173297770491323,0,0,0
2017-09-14,-0.2251583263676205,1,0,1
2017-09-15,0.1459614697195322,0,0,0
2017-09-16,0.005096346583622818,0,0,0
2017-09-17,-0.01476145230611157,0,0,0
2017-09-18,0.1214471240432822,0,0,0
2017-09-19,-0.02865773977563807,0,0,0
2017-09-20,-0.01054902540802141,0,0,0
2017-09-21,-0.06145666406263833,0,0,0
2017-09-22,-0.001620787225761725,0,0,0
2017-09-23,0.03824894135716342,0,0,0
2017-09-24,-0.02450628294488631,0,0,0
2017-09-25,0.05158321066687661,0,0,0
2017-09-26,-0.003567513985400451,0,0,0
2017-09-27,0.07046159366392035,0,0,0
2017-09-28,0.0001626624697883605,0,0,0
2017-09-29,-0.001081559093134154,0,0,0
2017-09-30,0.03972326358739962,0,0,0
2017-10-01,0.0115178682623329,0,0,0
2017-10-02,0.008188604685486878,0,0,0
2017-10-03,-0.01476776331640465,0,0,0
2017-10-04,-0.0204918422920713,0,0,0
2017-10-05,0.01382732468687588,0,0,0
2017-10-06,0.01323643173047847,0,0,0
2017-10-07,0.01313210409136003,0,0,0
2017-10-08,0.0350877521660482,0,0,0
2017-10-09,0.04214738185996125,0,0,0
2017-10-10,0.002257656781345829,0,0,0
2017-10-11,0.00802905625140079,0,0,0
2017-10-12,0.1033892167948938,0,0,0
2017-10-13,0.05098362234237203,0,0,0
2017-10-14,0.01217461069007176,0,0,0
2017-10-15,0.000850263276541579,0,0,0
2017-10-16,0.0078657595872257,0,0,0
2017-10-17,-0.01496119188169892,0,0,0
2017-10-18,-0.009091187172391008,0,0,0
2017-10-19,0.01835403230411251,0,0,0
2017-10-20,0.04402597552469913,0,0,0
2017-10-21,0.01520365427181426,0,0,0
2017-10-22,-0.006723900854603126,0,0,0
2017-10-23,-0.007269003587343172,0,0,0
2017-10-24,-0.07125500783326841,0,0,0
2017-10-25,0.02750841085049711,0,0,0
2017-10-26,0.0307548376548396,0,0,0
2017-10-27,-0.01844815794698888,0,0,0
2017-10-28,-0.007160732776561971,0,0,0
2017-10-29,0.06567497088870057,0,0,0
2017-10-30,-0.003133983364114182,0,0,0
2017-10-31,0.04237980091370007,0,0,0
2017-11-01,0.05292463139267558,0,0,0
2017-11-02,0.05010344754181011,0,0,0
2017-11-03,0.02447834652085932,0,0,0
2017-11-04,0.02130595874162531,0,0,0
2017-11-05,0.003475800962157724,0,0,0
2017-11-06,-0.04315224152298625,0,0,0
2017-11-07,0.008927352808031544,0,0,0
2017-11-08,0.04034887626963547,0,0,0
2017-11-09,-0.03762451634540678,0,0,0
2017-11-10,-0.07653057885289478,0,0,0
2017-11-11,-0.04476811516212699,0,0,0
2017-11-12,-0.08161629436920044,0,0,0
2017-11-13,0.09063908676208153,0,0,0
2017-11-14,0.03505062076060563,0,0,0
2017-11-15,0.09260481023787545,0,0,0
2017-11-16,0.06848289012609582,0,0,0
2017-11-17,-0.00402628557230397,0,0,0
2017-11-18,0.005648405701011827,0,0,0
2017-11-19,0.02317403057383993,0,0,0
2017-11-20,0.02579824632932608,1,1,0
2017-11-21,-0.01302480700418846,0,0,0
2017-11-22,0.01746889038165293,0,0,0
2017-11-23,-0.01703385932327711,0,0,0
2017-11-24,0.0195744377102446,0,0,0
2017-11-25,0.05465470064534773,0,0,0
2017-11-26,0.06635457484436355,0,0,0
2017-11-27,0.05095545911592502,0,0,0
2017-11-28,0.04238532888669814,0,0,0
2017-11-29,-0.03787030505351562,0,0,0
2017-11-30,0.05230393562858129,0,0,0
2017-12-01,0.05510582665378295,0,0,0
2017-12-02,0.0150575509951046,0,0,0
2017-12-03,0.008399689087010975,0,0,0
2017-12-04,0.03305283431458803,0,0,0
2017-12-05,0.04530686891031355,0,0,0
2017-12-06,0.1308714852978648,1,1,0
2017-12-07,0.2870990877802408,1,1,0
2017-12-08,-0.0895067701051012,0,0,0
2017-12-09,-0.1021311119433381,0,0,0
2017-12-10,0.03489233241503104,0,0,0
2017-12-11,0.07891041316970049,0,0,0
2017-12-12,0.008348708997757241,0,0,0
2017-12-13,-0.04293044025322805,0,0,0
2017-12-14,0.02038483500814957,0,0,0
2017-12-15,0.06392194842740972,0,0,0
2017-12-16,0.08967662701855775,0,0,0
2017-12-17,-0.01237268863165267,0,0,0
2017-12-18,-0.01219990414818154,0,0,0
2017-12-19,-0.05428561823153479,0,0,0
2017-12-20,-0.06327227990988335,0,0,0
2017-12-21,-0.04218177069746493,0,0,0
2017-12-22,-0.1494502553242374,0,0,0
2017-12-23,0.07895132320421791,0,0,0
2017-12-24,-0.05327775184977547,0,0,0
2017-12-25,-0.01031945710863286,0,0,0
2017-12-26,0.1499550482099009,0,0,0
2017-12-27,-0.01476854526870136,0,0,0
2017-12-28,-0.08307196875943786,0,0,0
2017-12-29,0.001900246028008268,0,0,0
2017-12-30,-0.1029009962538792,0,0,0
2017-12-31,0.08573279256348385,0,0,0
2018-01-01,-0.05157738396722892,0,0,0
2018-01-02,0.08356404332780967,0,0,0
2018-01-03,0.01695208040385984,0,0,0
2018-01-04,0.02487305275961624,0,0,0
2018-01-05,0.1378062215400551,0,0,0
2018-01-06,0.0003674703239780708,0,0,0
2018-01-07,-0.07372802468877224,0,0,0
2018-01-08,-0.06921405565573373,0,0,0
2018-01-09,-0.01876841529042544,0,0,0
2018-01-10,-0.006135733156756446,0,0,0
2018-01-11,-0.09877498151335394,0,0,0
2018-01-12,0.04921009239372404,0,0,0
2018-01-13,0.0289824930353929,0,0,0
2018-01-14,-0.04832273083323133,0,0,0
2018-01-15,-0.004471757154757643,0,0,0
2018-01-16,-0.2064303872204773,0,0,0
2018-01-17,-0.02666795242484538,0,0,0
2018-01-18,0.01340314766173349,0,0,0
2018-01-19,0.01620793342757806,0,0,0
2018-01-20,0.1201986608572704,0,0,0
2018-01-21,-0.1248840782054023,0,0,0
2018-01-22,-0.06275746685943763,0,0,0
2018-01-23,-0.008918628947066801,0,0,0
2018-01-24,0.0345632749345053,0,0,0
2018-01-25,-0.004609434864268733,0,0,0
2018-01-26,-0.01619666397986424,0,0,0
2018-01-27,0.03656280895878524,0,0,0
2018-01-28,0.01812040197302398,0,0,0
2018-01-29,-0.04452604308880066,0,0,0
2018-01-30,-0.005613060238858841,0,0,0
2018-01-31,-0.1049600069759377,0,0,0
2018-02-01,0.01241601326110016,0,0,0
2018-02-02,-0.1089360495099911,0,0,0
2018-02-03,-0.02685997053126823,0,0,0
2018-02-04,0.01848587077037606,0,0,0
2018-02-05,-0.07853605617517043,0,0,0
2018-02-06,-0.1935750749071185,0,0,0
2018-02-07,0.1181281820792683,0,0,0
2018-02-08,-0.01300170404728287,0,0,0
2018-02-09,0.07550423467870665,0,0,0
2018-02-10,0.05246319442917256,0,0,0
2018-02-11,-0.008828779665982887,0,0,0
2018-02-12,-0.04851123861484728,0,0,0
2018-02-13,0.08702903541546377,0,0,0
2018-02-14,-0.04511803583706459,0,0,0
2018-02-15,0.1014735410159608,0,0,0
2018-02-16,0.07009350639363689,0,0,0
2018-02-17,0.004213269791829585,0,0,0
2018-02-18,0.08050594801755531,0,0,0
2018-02-19,-0.04489529152029131,0,0,0
2018-02-20,0.05361931738379544,0,0,0
2018-02-21,0.03533026276595098,0,0,0
2018-02-22,-0.142612902064121,0,0,0
2018-02-23,0.005925204191906092,0,0,0
2018-02-24,0.02646073710271226,0,0,0
2018-02-25,-0.05581583724428997,0,0,0
2018-02-26,-0.004434806795578358,0,0,0
2018-02-27,0.06544921478020051,0,0,0
2018-02-28,0.0335954562699855,0,0,0
2018-03-01,-0.03445654132019687,0,0,0
2018-03-02,0.04838084035418118,0,0,0
2018-03-03,0.02172666352026244,0,0,0
2018-03-04,0.02297815923956455,0,0,0
2018-03-05,-0.006126961421628036,0,0,0
2018-03-06,0.02101893182312221,0,0,0
2018-03-07,-0.0718111763370156,0,0,0
2018-03-08,-0.07027735498283871,0,0,0
2018-03-09,-0.05962750401416458,0,0,0
2018-03-10,-0.01545902439621144,0,0,0
2018-03-11,-0.04244237712490452,0,0,0
2018-03-12,0.0675776739895626,0,0,0
2018-03-13,-0.02984994258916705,0,0,0
2018-03-14,-0.001753450053415485,0,0,0
2018-03-15,-0.103873293082403,0,0,0
2018-03-16,0.006257077344997801,0,0,0
2018-03-17,0.01903479732111554,0,0,0
2018-03-18,-0.05508078030056062,0,0,0
2018-03-19,0.01897115033039653,0,0,0
2018-03-20,0.05015526319757124,0,0,0
2018-03-21,0.03259735231300964,0,0,0
2018-03-22,0.004860832468959049,0,0,0
2018-03-23,-0.02642453992120468,0,0,0
2018-03-24,0.01004588713465777,0,0,0
2018-03-25,-0.02332388536583308,0,0,0
2018-03-26,-0.01666873158200878,0,0,0
2018-03-27,-0.03510051799049291,0,0,0
2018-03-28,-0.043623456677964,0,0,0
2018-03-29,0.01192546148391883,0,0,0
2018-03-30,-0.1068756508560864,0,0,0
2018-03-31,-0.03275020777355738,0,0,0
2018-04-01,0.01124632352179198,0,0,0
2018-04-02,-0.02008531418188392,0,0,0
2018-04-03,0.03504635279615271,0,0,0
2018-04-04,0.05280633352842067,0,0,0
2018-04-05,-0.08657455103113329,0,0,0
2018-04-06,0.001475296872700281,1,1,0
2018-04-07,-0.03362299478633747,0,0,0
2018-04-08,0.03785227953150421,0,0,0
2018-04-09,0.01446844195230461,0,0,0
2018-04-10,-0.02998304824439193,0,0,0
2018-04-11,0.007470001014369582,0,0,0
2018-04-12,0.01392818462927179,0,0,0
2018-04-13,0.123626381083445,1,1,0
2018-04-14,0.001193184265630177,0,0,0
2018-04-15,0.006601755565485539,0,0,0
2018-04-16,0.04461644944268674,0,0,0
2018-04-17,-0.02788158960436778,0,0,0
2018-04-18,-0.01978906016594065,0,0,0
2018-04-19,0.02802537307656048,0,0,0
2018-04-20,0.02199096105076958,0,0,0
2018-04-21,0.02646522127785746,0,0,0
2018-04-22,0.04362308707811183,0,0,0
2018-04-23,-0.0124004004305553,0,0,0
2018-04-24,0.01273412499326156,0,0,0
2018-04-25,0.0898661489833591,0,0,0
2018-04-26,-0.09621286843033344,0,0,0
2018-04-27,0.04396607418394145,0,0,0
2018-04-28,-0.03099940354978781,0,0,0
2018-04-29,0.03400852337469296,0,0,0
2018-04-30,0.008179657617237383,0,0,0
2018-05-01,-0.01375972807105395,0,0,0
2018-05-02,-0.01907603610978381,0,0,0
2018-05-03,0.01083002623729094,0,0,0
2018-05-04,0.04589935242159178,0,0,0
2018-05-05,0.008694359145729443,0,0,0
2018-05-06,0.01357762568940628,0,0,0
2018-05-07,-0.0188503405424897,0,0,0
2018-05-08,-0.02917894120503386,0,0,0
2018-05-09,-0.0172015358632799,0,0,0
2018-05-10,0.01080997347354837,0,0,0
2018-05-11,-0.03063212656739331,0,0,0
2018-05-12,-0.06498557031713544,0,0,0
2018-05-13,0.008885429385638147,0,0,0
2018-05-14,0.02370177520455839,0,0,0
2018-05-15,0.00149448626457709,0,0,0
2018-05-16,-0.02604936490017926,0,0,0
2018-05-17,-0.01548791161156922,0,0,0
2018-05-18,-0.03501411477857998,0,0,0
2018-05-19,0.01805489884129344,0,0,0
2018-05-20,-0.002709857806997232,0,0,0
2018-05-21,0.03159971982425496,0,0,0
2018-05-22,-0.01050879558248044,0,0,0
2018-05-23,-0.04225641857822746,0,0,0
2018-05-24,-0.05821952940510631,0,0,0
2018-05-25,0.0009417381026293372,0,0,0
2018-05-26,-0.01215978783561255,0,0,0
2018-05-27,-0.01934415428767896,0,0,0
2018-05-28,-0.0003040130774787256,0,0,0
2018-05-29,-0.02986498487854454,0,0,0
2018-05-30,0.04672665826347068,1,1,0
2018-05-31,-0.009490212621701528,0,0,0
2018-06-01,0.01068877412449325,0,0,0
2018-06-02,0.003600581496649888,0,0,0
2018-06-03,0.01068609674103386,0,0,0
2018-06-04,0.009517352151526205,0,0,0
2018-06-05,-0.02333658367810193,0,0,0
2018-06-06,0.01401721651223994,0,0,0
2018-06-07,0.004819533169241486,0,0,0
2018-06-08,0.001077431348120522,0,0,0
2018-06-09,-0.006933996646679232,0,0,0
2018-06-10,-0.01952026288897358,0,0,0
2018-06-11,-0.0913734951681796,0,0,0
2018-06-12,0.01650641110715232,0,0,0
2018-06-13,-0.04432554771332087,0,0,0
2018-06-14,-0.0383649665795747,0,0,0
2018-06-15,0.04787509347490992,0,0,0
2018-06-16,-0.03646163000162922,0,0,0
2018-06-17,0.01117673931237257,0,0,0
2018-06-18,-0.009298791715843325,0,0,0
2018-06-19,0.03950969407273244,0,0,0
2018-06-20,0.004653813353765812,0,0,0
2018-06-21,0.0008483374803308262,0,0,0
2018-06-22,-0.003512565341585627,0,0,0
2018-06-23,-0.09432345996889367,0,0,0
2018-06-24,0.01319283472792094,0,0,0
2018-06-25,-0.001578385608346469,0,0,0
2018-06-26,0.01324716346348427,0,0,0
2018-06-27,-0.02793878900502992,0,0,0
2018-06-28,0.007740115046050922,0,0,0
2018-06-29,-0.03952284563737467,0,0,0
2018-06-30,0.05012848757041034,0,0,0
2018-07-01,0.02936641001389906,0,0,0
2018-07-02,-0.008458230288161608,0,0,0
2018-07-03,0.04380321767549979,0,0,0
2018-07-04,-0.01496076188270802,0,0,0
2018-07-05,0.009971405963844564,0,0,0
2018-07-06,-0.003813742540759736,0,0,0
2018-07-07,0.009977048725386765,0,0,0
2018-07-08,0.02342992054780438,0,0,0
2018-07-09,-0.008796273074161814,0,0,0
2018-07-10,-0.00784768516914399,0,0,0
2018-07-11,-0.05326858142866526,0,0,0
2018-07-12,0.01102105639939363,0,0,0
2018-07-13,-0.02263609632038813,0,0,0
2018-07-14,0.002853937949864919,0,0,0
2018-07-15,-0.0003617423908777279,0,0,0
2018-07-16,0.01644365346771687,0,0,0
2018-07-17,0.05990401407727354,0,0,0
2018-07-18,0.0800253783177918,0,0,0
2018-07-19,0.004289937236218888,0,0,0
2018-07-20,0.0146209797300499,0,0,0
2018-07-21,-0.01501641430840235,0,0,0
2018-07-22,0.006425923862094944,0,0,0
2018-07-23,0.002264519337193493,0,0,0
2018-07-24,0.04094765767585905,0,0,0
2018-07-25,0.08902281920246007,1,1,0
2018-07-26,-0.03354230771815608,0,0,0
2018-07-27,-0.02681250105041292,0,0,0
2018-07-28,0.0269082274475486,0,0,0
2018-07-29,0.005729487538175438,0,0,0
2018-07-30,0.0006660114619274287,0,0,0
2018-07-31,-0.001424900540631973,0,0,0
2018-08-01,-0.05624027031646817,0,0,0
2018-08-02,-0.01641001485782918,0,0,0
2018-08-03,-0.009459308396692338,0,0,0
2018-08-04,-0.01725085377286334,0,0,0
2018-08-05,-0.05585854566805776,0,0,0
2018-08-06,0.003929673785033521,0,0,0
2018-08-07,-0.01582711830473491,0,0,0
2018-08-08,-0.03144220395431199,0,0,0
2018-08-09,-0.0697523662840168,0,0,0
2018-08-10,0.04249357998655096,0,0,0
2018-08-11,-0.05745223790210596,0,0,0
2018-08-12,0.006244549731799349,0,0,0
2018-08-13,0.01807652618270449,0,0,0
2018-08-14,-0.005461030792704072,0,0,0
2018-08-15,-0.01148683146186734,0,0,0
2018-08-16,0.008901131219465817,0,0,0
2018-08-17,0.006617819825538528,0,0,0
2018-08-18,0.03997548901924264,0,0,0
2018-08-19,-0.02852271041385243,0,0,0
2018-08-20,0.01453387922829459,0,0,0
2018-08-21,-0.03658289619312959,0,0,0
2018-08-22,0.03531233461105979,0,0,0
2018-08-23,-0.02040310343892588,0,0,0
2018-08-24,0.02868658017571707,0,0,0
2018-08-25,0.02473551696898872,0,0,0
2018-08-26,0.007698296609807459,0,0,0
2018-08-27,-0.001150901554073997,1,0,1
2018-08-28,0.02680751177185777,0,0,0
2018-08-29,0.02357819095788606,0,0,0
2018-08-30,-0.00414006282238469,0,0,0
2018-08-31,-0.003212853348961588,0,0,0
2018-09-01,0.0004961895486875662,0,0,0
2018-09-02,0.025795482075727,0,0,0
2018-09-03,0.01295120241636441,0,0,0
2018-09-04,-0.006092942849115411,0,0,0
2018-09-05,0.01348352108239004,0,0,0
2018-09-06,-0.08423552987183314,0,0,0
2018-09-07,-0.04021397040310486,0,0,0
2018-09-08,-0.01558033613123174,0,0,0
2018-09-09,-0.03444560113985082,0,0,0
2018-09-10,0.0127908215270682,0,0,0
2018-09-11,0.007537794363813547,0,0,0
2018-09-12,-0.004642621037180729,0,0,0
2018-09-13,0.008193424480294023,0,0,0
2018-09-14,0.02432622976067185,0,0,0
2018-09-15,0.002086883516009092,0,0,0
2018-09-16,0.004636746681581906,0,0,0
2018-09-17,-0.003677787115958083,0,0,0
2018-09-18,-0.0401620818607888,0,0,0
2018-09-19,0.01539223185990142,0,0,0
2018-09-20,0.005763128898122765,0,0,0
2018-09-21,0.01679667201742414,0,0,0
2018-09-22,0.03955744083476808,0,0,0
2018-09-23,-0.001007683422807982,0,0,0
2018-09-24,-0.005350370362942732,0,0,0
2018-09-25,-0.01726055748523744,0,0,0
2018-09-26,-0.0237596269034473,0,0,0
2018-09-27,0.003329809695613396,0,0,0
2018-09-28,0.03674742118825506,0,0,0
2018-09-29,-0.01048601194801534,0,0,0
2018-09-30,-0.004333896426585389,0,0,0
2018-10-01,0.00301753434371885,0,0,0
2018-10-02,-0.004112965304071475,0,0,0
2018-10-03,-0.01131323843855132,0,0,0
2018-10-04,-0.003892138150316187,0,0,0
2018-10-05,0.01214874212444952,0,0,0
2018-10-06,0.006437583584582046,0,0,0
2018-10-07,-0.004854501581190924,0,0,0
2018-10-08,-0.0006516688694420584,0,0,0
2018-10-09,0.01031248027205039,0,0,0
2018-10-10,-0.002911714387448704,0,0,0
2018-10-11,-0.007761822896381085,0,0,0
2018-10-12,-0.05433063536132222,0,0,0
2018-10-13,0.0081830332743911,0,0,0
2018-10-14,0.004649102704748326,0,0,0
2018-10-15,0.002162604947152591,0,0,0
2018-10-16,0.05102889780887321,0,0,0
2018-10-17,-0.003723184248798647,0,0,0
2018-10-18,9.285978803513788e-05,0,0,0
2018-10-19,-0.01797789944033027,0,0,0
2018-10-20,-0.005181526913518763,0,0,0
2018-10-21,0.007506040149133567,0,0,0
2018-10-22,-0.0004606719846095593,0,0,0
2018-10-23,-0.002619327178233621,0,0,0
2018-10-24,-0.006128353035140699,0,0,0
2018-10-25,0.001334532636515653,0,0,0
2018-10-26,-0.003593933298546494,0,0,0
2018-10-27,0.001645376462208456,0,0,0
2018-10-28,-0.001820810408785028,0,0,0
2018-10-29,0.003750783574989373,0,0,0
2018-10-30,-0.02954272232319698,0,0,0
2018-10-31,0.006199727061643351,0,0,0
2018-11-01,0.005502757732128155,0,0,0
2018-11-02,0.002079420490419058,0,0,0
2018-11-03,0.007101496286927738,0,0,0
2018-11-04,-0.005814417256467343,0,0,0
2018-11-05,-0.005828906306517332,0,0,0
2018-11-06,0.01008608252763019,0,0,0
2018-11-07,0.009216906541434923,0,0,0
2018-11-08,0.01531931606397051,0,0,0
2018-11-09,-0.01291174423284978,0,0,0
2018-11-10,-0.01188347607830182,0,0,0
2018-11-11,0.00250967961198532,0,0,0
2018-11-12,0.0006818629505869134,0,0,0
2018-11-13,-0.003570267980387244,0,0,0
2018-11-14,-0.002665101693755397,0,0,0
2018-11-15,-0.0995126669115505,1,0,1
2018-11-16,-0.01779044681081417,0,0,0
2018-11-17,-0.0135592688538927,0,0,0
2018-11-18,-0.001920679460614494,0,0,0
2018-11-19,0.007059950733905331,0,0,0
2018-11-20,-0.1426539270759493,0,0,0
2018-11-21,-0.09396429226944589,0,0,0
2018-11-22,0.0359116452514532,1,1,0
2018-11-23,-0.06864374825176799,0,0,0
2018-11-24,0.0160099836590744,0,0,0
2018-11-25,-0.1164333423429024,0,0,0
2018-11-26,0.03629573440313644,0,0,0
2018-11-27,-0.05807030845283832,0,0,0
2018-11-28,0.005494167925344223,0,0,0
2018-11-29,0.1073400056721145,1,1,0
2018-11-30,0.002862378321453005,0,0,0
2018-12-01,-0.06511665017411182,0,0,0
2018-12-02,0.0438851890657394,0,0,0
2018-12-03,-0.01563153460344461,0,0,0
2018-12-04,-0.06143153868658505,0,0,0
2018-12-05,0.01658160371665697,0,0,0
2018-12-06,-0.04991061703461327,0,0,0
2018-12-07,-0.07898537455246056,0,0,0
2018-12-08,-0.01694231404894563,0,0,0
2018-12-09,0.004736347264085256,0,0,0
2018-12-10,0.03608592875568688,0,0,0
2018-12-11,-0.03343153898156519,0,0,0
2018-12-12,-0.01614676274802501,0,0,0
2018-12-13,0.01739579964859787,0,0,0
2018-12-14,-0.04262327564481963,0,0,0
2018-12-15,-0.02396239735303519,0,0,0
2018-12-16,0.001661557558961642,0,0,0
2018-12-17,-0.001531092427099717,0,0,0
