Date,price,market_cap,total_volume,r_price,d_r_price,Event,Positive Event,Negative Event,Positive Event Days Elapsed
2022-06-27,21052.8053978357,401645800330.407,15392697878.4176,-0.02222212469479013,-0.03452307567198845,0,0,0,53
2022-06-28,20751.4775307907,395914576106.057,17719011287.9831,-0.01441637385982827,0.007805750834961857,0,0,0,54
2022-06-29,20282.5424792696,386606940573.395,18161209601.4323,-0.02285691077957784,-0.008440536919749567,0,0,0,55
2022-06-30,20108.5294728897,384067866465.56,20744333507.3551,-0.008616462726955123,0.01424044805262272,0,0,0,56
2022-07-01,19608.397493423,365984224323.452,22816515394.911,-0.02518615891555796,-0.01656969618860283,0,0,0,57
2022-07-02,19407.4474302624,370916529918.716,28756781114.6998,-0.01030103746180239,0.01488512145375557,0,0,0,58
2022-07-03,19268.2270026661,367706689137.568,15601715000.6794,-0.007199410532374356,0.003101626929428029,0,0,0,59
2022-07-04,19310.2332185218,368549364135.052,13976969844.3324,0.00217770394233965,0.009377114474714007,0,0,0,60
2022-07-05,20257.0123285928,386425176262.778,18634860046.3724,0.04786584746960126,0.04568814352726161,0,0,0,61
2022-07-06,20188.7796639732,385301783065.729,23623270105.5454,-0.003374033539151029,-0.05123988100875228,0,0,0,62
2022-07-07,20566.68722377,392479833070.601,21755499642.2828,0.01854565387639389,0.02191968741554491,0,0,0,63
2022-07-08,21660.5968370751,414055638573.854,21927087503.4337,0.05182215422042149,0.0332765003440276,0,0,0,64
2022-07-09,21858.8187492175,417690286504.507,46645398900.9629,0.009109648200397889,-0.0427125060200236,0,0,0,65
2022-07-10,21589.6281014596,412459838738.211,26211587451.7832,-0.01239142531999209,-0.02150107352038998,0,0,0,66
2022-07-11,20859.8140796506,398249545888.673,25037950754.0033,-0.03438848211408853,-0.02199705679409644,0,0,0,67
2022-07-12,19998.4678395758,382000290322.398,21319467248.801,-0.04216887416624331,-0.007780392052154778,0,0,0,68
2022-07-13,19350.7373500772,370191767290.51,22074971578.2899,-0.03292513790131673,0.009243736264926576,0,0,0,69
2022-07-14,20225.2386643318,385462566548.97,28560004360.9029,0.04420073863940979,0.07712587654072653,0,0,0,70
2022-07-15,20574.8405915004,393104346702.711,28732413536.6699,0.01713773551758755,-0.02706300312182224,0,0,0,71
2022-07-16,20794.8119814367,397285233065.655,46542248374.3323,0.01063453277263396,-0.006503202744953595,0,0,0,72
2022-07-17,21193.0833433683,404705642580.89,42051101694.7975,0.01897133942960738,0.008336806656973426,0,0,0,73
2022-07-18,20824.3627516516,397660610560.549,29615794461.4992,-0.01755128363223417,-0.03652262306184155,0,0,0,74
2022-07-19,22395.3653831039,425756736660.617,58636734705.483,0.07273044748978197,0.09028173112201614,0,0,0,75
2022-07-20,23366.9076979278,445889013251.106,57338223361.5141,0.04246678558075413,-0.03026366190902784,0,0,0,76
2022-07-21,23313.2967319595,446130012149.91,40775718993.7977,-0.002296947504573554,-0.04476373308532769,0,0,0,77
2022-07-22,23155.2075552483,442379611364.027,63224249257.5112,-0.006804169363884101,-0.004507221859310547,0,0,0,78
2022-07-23,22696.90275429,433485926857.392,40304373301.4149,-0.01999123099006695,-0.01318706162618285,0,0,0,79
2022-07-24,22506.1995736289,429803379587.551,42519262113.1533,-0.008437664773071542,0.01155356621699541,0,0,0,80
2022-07-25,22613.7192082484,433819662321.526,33108916659.0537,0.004765958851088039,0.01320362362415958,0,0,0,81
2022-07-26,21330.2954507881,407480099599.814,42667548128.9322,-0.05842838290664659,-0.06319434175773463,1,0,1,82
2022-07-27,21235.6123160857,405692421501.527,53995620035.1814,-0.004448785228898163,0.05397959767774843,0,0,0,83
2022-07-28,22908.8842604686,437193517021.844,54498281944.4515,0.07584519571759069,0.08029398094648885,0,0,0,84
2022-07-29,23822.0675978231,454806622614.758,55609627980.6571,0.03908756678034141,-0.03675762893724927,0,0,0,85
2022-07-30,23847.5833187386,459609388579.555,41089335195.6397,0.00107052276917047,-0.03801704401117095,0,0,0,86
2022-07-31,23653.4595494307,451726702392.362,62102072346.8077,-0.008173498445753168,-0.00924402121492364,0,0,0,87
2022-08-01,23379.7005250908,447051019373.184,31786729326.4432,-0.01164123845879458,-0.00346774001304141,0,0,0,88
2022-08-02,23333.7492433121,445958949620.3,44489771146.5107,-0.001967369005195531,0.009673869453599047,0,0,0,89
2022-08-03,23053.8468474826,440954684720.747,35151096516.7563,-0.01206813098701939,-0.01010076198182386,0,0,0,90
2022-08-04,22860.4209843831,437035641450.281,41334593234.075,-0.008425572986860821,0.003642558000158573,0,0,0,91
2022-08-05,22678.3636338741,432420621055.801,23624874220.4297,-0.007995747887202783,0.0004298250996580388,0,0,0,92
2022-08-06,23225.0362019429,443821669890.48,27040190909.828,0.02381951737289047,0.03181526526009325,0,0,0,93
2022-08-07,22984.5795314485,439414782173.187,14439694271.1407,-0.01040730752840405,-0.03422682490129452,0,0,0,94
2022-08-08,23197.6034695253,442979379284.119,14324042469.2709,0.009225438690055232,0.01963274621845928,0,0,0,95
2022-08-09,23823.6794424536,455450642522.255,27756736787.0286,0.02663104600573993,0.0174056073156847,0,0,0,96
2022-08-10,23203.6806967816,443382534834.694,29738069337.7763,-0.02636910380305128,-0.0530001498087912,0,0,0,97
2022-08-11,23948.8295532716,457270455537.329,32215976525.6501,0.03160853542373886,0.05797763922679014,0,0,0,98
2022-08-12,23948.7517036814,458070674127.79,33892871243.7165,-3.250668954768897e-06,-0.03161178609269363,0,0,0,99
2022-08-13,24411.3798715226,466765701334.68,25195193357.1032,0.01913321018445193,0.0191364608534067,0,0,0,100
2022-08-14,24433.6537472436,467078368768.674,22240559959.522,0.0009120221899638473,-0.01822118799448808,0,0,0,101
2022-08-15,24312.5414248915,464896345363.023,21287616855.7044,-0.004969108712322065,-0.005881130902285913,0,0,0,102
2022-08-16,24179.0146523091,462437221425.154,33404812507.8054,-0.005507231397321614,-0.0005381226849995495,0,0,0,103
2022-08-17,23913.3337256284,456791042838.038,24971300201.3681,-0.01104889399057603,-0.005541662593254412,0,0,0,104
2022-08-18,23359.41883707,447015816173.342,29567403252.0012,-0.0234359207404298,-0.01238702674985378,0,0,0,105
2022-08-19,23248.3842281926,444845955425.386,20228208349.1565,-0.004764645043636029,0.01867127569679377,0,0,0,106
2022-08-20,20945.8339660496,400810425580.647,35142410593.1221,-0.1042958634989833,-0.09953121845534726,1,0,1,107
2022-08-21,21175.2327329895,404924875533.892,23809679190.9221,0.01089246085208106,0.1151883243510644,0,0,0,108
2022-08-22,21615.7616934169,413578924865.851,20476237108.3515,0.02059052520129575,0.00969806434921469,0,0,0,109
2022-08-23,21387.7471147739,408409110509.795,28856912427.1757,-0.01060456329138772,-0.03119508849268347,0,0,0,110
2022-08-24,21562.4515399135,412338357271.395,29331102121.7933,0.008135254044917486,0.0187398173363052,0,0,0,111
2022-08-25,21395.4584697599,409503007623.016,26855905243.3611,-0.007774768898274244,-0.01591002294319173,0,0,0,112
2022-08-26,21618.0090191766,413843488595.517,26767966536.315,0.01034803973424656,0.0181228086325208,0,0,0,113
2022-08-27,20271.322951706,387215087166.783,34910727805.0411,-0.06431949337886411,-0.07466753311311067,0,0,0,114
2022-08-28,20069.9533315961,383790676113.792,24463219414.7434,-0.009983387298025566,0.05433610608083855,0,0,0,115
2022-08-29,19659.2467061936,376180531070.623,19781826309.4511,-0.0206760396022907,-0.01069265230426514,0,0,0,116
2022-08-30,20308.8614478914,389119405471.233,28706315246.14,0.03250951740375482,0.05318555700604553,0,0,0,117
2022-08-31,19805.350698858,379555151404.602,30308993725.4561,-0.02510517681627474,-0.05761469422002956,0,0,0,118
2022-09-01,20023.5544449125,383348414528.782,27825786159.8556,0.01095716431977991,0.03606234113605465,0,0,0,119
2022-09-02,20153.9759779825,385027707310.665,25616737335.8805,0.006492285105629485,-0.004464879214150426,0,0,0,120
2022-09-03,19941.4513700471,381788074511.768,24078042298.34,-0.01060103918663207,-0.01709332429226155,0,0,0,121
2022-09-04,19814.5642451146,379422449024.257,20048153187.3996,-0.006383313509734997,0.004217725676897068,0,0,0,122
2022-09-05,19980.0132222422,382421043401.004,21537524477.369,0.008315199756006418,0.01469851326574141,0,0,0,123
2022-09-06,19785.7335018551,378685143698.176,23522961655.0003,-0.00977128720957104,-0.01808648696557746,0,0,0,124
2022-09-07,18859.5000876802,361210437263.862,39940310406.4758,-0.04794437741616634,-0.0381730902065953,0,0,0,125
2022-09-08,19280.6254764567,369340091982.87,30517907004.0824,0.02208396001277567,0.07002833742894202,0,0,0,126
2022-09-09,19322.7777493715,369723445425.448,28936941008.3589,0.002183863915890912,-0.01990009609688476,0,0,0,127
2022-09-10,21359.582525579,408976281844.764,42487059054.9759,0.1002158749213617,0.09803201100547074,1,1,0,128
2022-09-11,21707.3873193181,415974687298.094,35941349745.2443,0.01615216285675274,-0.08406371206460891,0,0,0,1
2022-09-12,21739.8043797955,416073628622.094,31266252145.3561,0.001492251407983459,-0.01465991144876928,0,0,0,2
2022-09-13,22339.6705026233,427473787888.376,44006486689.445,0.0272191608380521,0.02572690943006864,0,0,0,3
2022-09-14,20184.9674918965,386529657258.856,46489890914.8246,-0.1014259005255204,-0.1286450613635725,0,0,0,4
2022-09-15,20255.9229783271,387486232249.8,35789015870.3922,0.003509099746143867,0.1049350002716642,0,0,0,5
2022-09-16,19702.1698898117,377719382182.447,33715957206.6832,-0.02771846717258418,-0.03122756691872805,0,0,0,6
2022-09-17,19764.4117120437,377988702161.681,30187737709.58,0.003154155810198731,0.03087262298278291,0,0,0,7
2022-09-18,20131.675305714,385486747327.049,23394494073.7847,0.01841152833692937,0.01525737252673063,0,0,0,8
2022-09-19,19437.1578679826,372598380208.27,28689764413.699,-0.035107872378974,-0.05351940071590336,0,0,0,9
2022-09-20,19570.3867095235,374524246937.428,39507938864.8785,0.006830953398529541,0.04193882577750354,0,0,0,10
2022-09-21,18869.9288093905,361980678159.134,33890591849.6765,-0.03644795484983995,-0.0432789082483695,0,0,0,11
2022-09-22,18539.6352383125,355194467885.951,41059997264.9684,-0.01765870105079367,0.01878925379904629,0,0,0,12
2022-09-23,19464.3226633484,372075639498.169,37660914389.8923,0.04867229715146584,0.0663309982022595,0,0,0,13
2022-09-24,19291.904802452,370913140447.516,35506139423.9013,-0.008897615153010399,-0.05756991230447624,0,0,0,14
2022-09-25,18939.9705804993,363168779956.333,24644354421.6179,-0.01841103317690193,-0.009513418023891529,0,0,0,15
2022-09-26,18809.4114393324,360256894978.408,21516374222.6753,-0.006917181408382503,0.01149385176851942,0,0,0,16
2022-09-27,19219.7277806564,367613056759.222,42560193944.4184,0.0215798870560975,0.02849706846448,0,0,0,17
2022-09-28,19116.3311607104,366383164263.715,52482615483.862,-0.005394235793600642,-0.02697412284969814,0,0,0,18
2022-09-29,19444.7877713629,372892084645.007,47494258189.7042,0.01703604893345537,0.02243028472705601,0,0,0,19
2022-09-30,19563.7651617769,374830625219.6,37537716230.4835,0.006100085771299002,-0.01093596316215637,0,0,0,20
2022-10-01,19476.926596004,373222100680.747,37848666330.6722,-0.004448625527684861,-0.01054871129898386,0,0,0,21
2022-10-02,19314.4638352174,370204708063.337,15943514602.7221,-0.008376276739365099,-0.003927651211680238,0,0,0,22
2022-10-03,19065.1538371489,366195863790.675,17859684587.6464,-0.01299197438436587,-0.004615697645000773,0,0,0,23
2022-10-04,19620.5675435913,375767908259.083,26634227151.9252,0.02871611814314559,0.04170809252751147,0,0,0,24
2022-10-05,20345.3985201066,390177741507.477,30974520027.9443,0.03627638886484087,0.007560270721695281,0,0,0,25
2022-10-06,20161.830614985,386368899196.381,29366342083.1017,-0.00906352597679608,-0.04533991484163695,0,0,0,26
2022-10-07,19949.0510414185,382505641462.156,31354758329.1423,-0.01060966803709402,-0.001546142060297942,0,0,0,27
2022-10-08,19457.3089512511,373170861484.139,25445042398.3379,-0.02495879432676732,-0.0143491262896733,0,0,0,28
2022-10-09,19418.0379892439,372391945609.075,12996183216.3048,-0.002020353692298617,0.0229384406344687,0,0,0,29
2022-10-10,19448.1490017576,372264710552.335,14404623229.0468,0.001549471191760161,0.003569824884058779,0,0,0,30
2022-10-11,19142.6947673928,367207056773.226,23743487600.5374,-0.01583072997179081,-0.01738020116355097,0,0,0,31
2022-10-12,19058.6280397382,365118514776.267,25102717820.9908,-0.004401254049969204,0.0114294759218216,0,0,0,32
2022-10-13,19153.0397799869,367301644901.367,22339104401.3841,0.004941523767628354,0.009342777817597559,0,0,0,33
2022-10-14,19383.9432200889,371647189087.475,37194496437.9239,0.01198361601763899,0.007042092250010636,0,0,0,34
2022-10-15,19198.1071449517,367584653730.754,34806651159.1354,-0.009633366321180722,-0.02161698233881971,0,0,0,35
2022-10-16,19072.7805133588,365870425566.529,13103099352.4055,-0.006549473359922653,0.003083892961258069,0,0,0,36
2022-10-17,19272.921847772,369552982160.537,15683330320.1595,0.01043888308419908,0.01698835644412173,0,0,0,37
2022-10-18,19557.8955488684,375052275829.795,23713928577.5198,0.01467797159470655,0.004239088510507472,0,0,0,38
2022-10-19,19348.0293688103,371196833238.992,25848175158.6871,-0.0107884964078973,-0.02546646800260385,0,0,0,39
2022-10-20,19134.2426644652,367085331987.691,23047051893.2947,-0.01111103333901974,-0.0003225369311224361,0,0,0,40
2022-10-21,19031.1598719594,365098952754.639,25712511231.9356,-0.005401910438426775,0.005709122900592962,0,0,0,41
2022-10-22,19173.2804688586,367999082249.152,30297335038.197,0.007440038446390623,0.0128419488848174,0,0,0,42
2022-10-23,19203.8654711771,368484939423.554,13362526957.6578,0.001593917840663641,-0.005846120605726982,0,0,0,43
2022-10-24,19574.8242318407,375197423662.394,19928822961.4162,0.01913267722618353,0.01753875938551989,0,0,0,44
2022-10-25,19316.9406229421,370622833880.762,28657172008.9177,-0.01326179922479381,-0.03239447645097734,0,0,0,45
2022-10-26,20095.1522306749,385476931983.845,39846253138.5968,0.03949614002690533,0.05275793925169914,0,0,0,46
2022-10-27,20774.247496426,398674628646.93,50667020407.5141,0.03323551507113153,-0.0062606249557738,0,0,0,47
2022-10-28,20278.3662320521,389238872375.622,41829789298.1793,-0.02415950356537671,-0.05739501863650824,0,0,0,48
2022-10-29,20591.2412080986,395201306734.583,36165609164.5681,0.01531118637816611,0.03947068994354282,0,0,0,49
2022-10-30,20800.7070877247,399135164712.396,32806216910.5704,0.01012117942534398,-0.005190006952822129,0,0,0,50
2022-10-31,20623.8714970409,395548335410.141,24707906148.7493,-0.008537765302796338,-0.01865894472814032,0,0,0,51
2022-11-01,20494.601209837,393311097043.572,37290619694.7237,-0.006287719586346712,0.002250045716449625,0,0,0,52
2022-11-02,20489.6462031607,393218202887.586,32262771910.727,-0.0002418005459761663,0.006045919040370546,0,0,0,53
2022-11-03,20162.9809048225,387015867490.091,44539856162.4482,-0.0160714006815036,-0.01582960013552743,0,0,0,54
2022-11-04,20210.9124171113,387756249891.628,36562782563.9791,0.002374382595465717,0.01844578327696931,0,0,0,55
2022-11-05,21150.3155839123,405987599945.272,33773463079.3326,0.04543214939567373,0.04305776680020802,1,1,0,56
2022-11-06,21282.9851094226,408892506459.074,31061573100.6049,0.006253105727743367,-0.03917904366793037,0,0,0,1
2022-11-07,20906.9979269551,401869336200.073,50602704770.8125,-0.01782400036493237,-0.02407710609267573,0,0,0,2
2022-11-08,20597.7550170608,395168506455.305,91750982446.3873,-0.0149018418664649,0.002922158498467465,0,0,0,3
2022-11-09,18562.3532150896,356871594631.613,92144963385.0274,-0.104046581175428,-0.08914473930896315,1,0,1,4
